product_title,average_rating,total_reviews,review_author,review_rating,review_date,review_text
Apple AirPods with Charging Case (Wired),4.8,26820,curtis Bartley,1,25-May-21,Wouldn’t you know that one ear bud quit working the week after the return period was up
Apple AirPods with Charging Case (Wired),4.8,26820,Johanna,5,23-May-21,"Es perfecto, me encanta!"
Apple AirPods with Charging Case (Wired),4.8,26820,Mary Wright,5,13-Apr-21,Daughter loves these.
Apple AirPods with Charging Case (Wired),4.8,26820,Diana Gooding,5,13-Apr-21,I have a new life with this airpod
Apple AirPods with Charging Case (Wired),4.8,26820,Kara Brush,5,2-May-21,They arrived super quick and I love them. I’ve had no issues and they’re great. I use them all of the time. (They did not come with this case).
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,4,22-May-21,If you're looking for something that will be very loud this might not be it. It has great sound but isn't the loudest product. They do feel like they are about to fall out when I'm working out every now and then but you can defiantly manage. I Personally cant go on long runs/ or sprint on a track with them in without adjusting them over and over again. Yes they have fallen out while doing sprints. They are comfortable and the battery life on the case and each Air Pod is great!
Apple AirPods with Charging Case (Wired),4.8,26820,mitch,5,1-Jun-21,this is my third pair and feel the need to buy a new pair every time I lose them. Cant imagine not having a pair with me at all times for just talking on the phone as I work.
Apple AirPods with Charging Case (Wired),4.8,26820,Raseberrytae,5,5-May-21,Very hesitant at first but bought it and works very good love it :)
Apple AirPods with Charging Case (Wired),4.8,26820,Audri Leigh,5,21-May-21,Sound quality is good. They came almost fully charged and they work great. The battery life is good. Connected to my phone right away.
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,3,11-Apr-21,This product was defective. HARDWARE defect as stated by Apple support. Apple replaced and all is good now.
Apple AirPods with Charging Case (Wired),4.8,26820,Thatblueforester,5,2-May-21,Great battery life if you have an Apple iPhone it’s a must have add on product especially if you want to enjoy doing life’s most boring tasks
Apple AirPods with Charging Case (Wired),4.8,26820,Spencer Moore,1,23-May-21,One of the Airpods stopped working completely within a month for no reason. I was a day or two out of the return window and Amazon were the useless money grubbing scumbags they always are and wouldn’t do a thing. I basically have to pay full price to repair or replace them through Apple. I despise this company so much. I’m deleting my account and credit card.
Apple AirPods with Charging Case (Wired),4.8,26820,Hailey Thomas,5,2-May-21,they’re airpods
Apple AirPods with Charging Case (Wired),4.8,26820,Marcus A. Gunn,5,5-May-21,"I have to admit, I have been an Apple product hold out for years. I owned an i4S phone a long time ago and avoided Apple altogether. I owned upwards of a dozen other BT earbuds and thought i knew what quality was. I was wrong. I am impressed at both the voice clarity and battery life. There is no comparison. My daily commute can be 2 hours each way and I drive with them in enjoying my conversation. What I truly didn't expect but have a lot of respect for is when I drive with the window down, the person on the other end of the phone doesn't comment, doesn't complain about disturbance. Rock on. Finally I can retire the others and use this."
Apple AirPods with Charging Case (Wired),4.8,26820,Ron P,4,25-May-21,I lost one overboard while kayaking. Another one I think was swiped by some unknown person I'm on the third and being much more careful These work well. Good sound. Unobtrusive The battery life seems short for a long bike ride.
Apple AirPods with Charging Case (Wired),4.8,26820,jiafengyu,5,19-May-21,the air pod i brought from half years ago still like new one that i purchase its a good product.
Apple AirPods with Charging Case (Wired),4.8,26820,Marta reyes,5,15-Apr-21,No son airpods originales Son caros
Apple AirPods with Charging Case (Wired),4.8,26820,Angela,5,15-Apr-21,My Teenager Granddaughter Loved them!!! She was So Excited and Loved and still Loves them. Thank you
Apple AirPods with Charging Case (Wired),4.8,26820,Customer,2,29-May-21,Good sound quality but so not comfortable to wear.
Apple AirPods with Charging Case (Wired),4.8,26820,Volodymyr Kozubal,4,25-Apr-21,Bought from the Amazon warehouse. The charging cord was missing. Wasn't provided in the description.
Apple AirPods with Charging Case (Wired),4.8,26820,mc,3,27-May-21,"Good quality sound. Some functionality does not work with samsung. Stopped pairing after few months. Needed reset. Customer service, may be due pandemic, low quality. Not apple service one would expect."
Apple AirPods with Charging Case (Wired),4.8,26820,Maria Denisse Troya,3,26-Apr-21,El audífono derecho es interminente
Apple AirPods with Charging Case (Wired),4.8,26820,Desfra,5,14-Apr-21,Works well with the iPhone 12.
Apple AirPods with Charging Case (Wired),4.8,26820,Skyler Monico,5,19-May-21,As advertised perfect earbuds
Apple AirPods with Charging Case (Wired),4.8,26820,alnajah,5,3-May-21,"Sound quality is great , noise cancellation is good and battery life is perfect everything all together is perfect"
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,3,23-Apr-21,For some reason this product took 2 weeks to get to me. With prime
Apple AirPods with Charging Case (Wired),4.8,26820,emmarainee,5,5-May-21,i've had these for a year now and they are still going strong.. after washing them in the laundry a couple times they still work perfectly. the battery life was great at first but as to be expected apples battery life on phones do tend to drop after some time.
Apple AirPods with Charging Case (Wired),4.8,26820,aurora,5,19-May-21,Very good use of money I suggest you just buy it
Apple AirPods with Charging Case (Wired),4.8,26820,fatmata sankoh,5,18-May-21,I don’t have noise cancellation it not a bad thing I don’t need noise cancellation.
Apple AirPods with Charging Case (Wired),4.8,26820,Marcus Adams,5,14-Apr-21,Best headphones I’ve ever owned
Apple AirPods with Charging Case (Wired),4.8,26820,Afshan Mohammed,5,19-Apr-21,They work great. They were a gift to me from my husband since I’ve been wanting them for so long.
Apple AirPods with Charging Case (Wired),4.8,26820,Joseph Kirolos,5,4-May-21,Very good
Apple AirPods with Charging Case (Wired),4.8,26820,Justin S.,5,10-Apr-21,I marked noise cancellation as 3 stars. I bought them specifically because they don’t cancel noise and I use the airpods as a way to talk on the phone. Battery life could be better but not terrible as they charge quickly
Apple AirPods with Charging Case (Wired),4.8,26820,Izzieyoung,2,21-Apr-21,"When this product arrived there was a buzzing sound in the right earpod. Upon contacting Amazon about the issue they put us in contact with Apple and we have had to ship the product back to Apple for evaluation. We ordered the refurbished product with the belief that it would be functional. It was not. Overall the customer service was great from Amazon, but I am now leery of purchasing refurbished again."
Apple AirPods with Charging Case (Wired),4.8,26820,Gaurav Yadav,5,19-Apr-21,"Really comfortable, good sound quality earphones. These are not for noise cancellation"
Apple AirPods with Charging Case (Wired),4.8,26820,Ruth,3,24-Apr-21,Need my hands clear while working
Apple AirPods with Charging Case (Wired),4.8,26820,J K,5,23-Apr-21,Work as designed! Very happy with the purchase.
Apple AirPods with Charging Case (Wired),4.8,26820,jhoanna,5,21-Apr-21,Suenan muy bien me encanta
Apple AirPods with Charging Case (Wired),4.8,26820,Kaleb Souffrant,5,15-Apr-21,You should buy this
Apple AirPods with Charging Case (Wired),4.8,26820,Dawn M. Fama,5,27-Apr-21,My only complaint is the range. I would like to be able to walk about 100 ft away from my phone and it still play music.
Apple AirPods with Charging Case (Wired),4.8,26820,Astra,5,18-Apr-21,"It’s still early for me in purchasing these but I can’t believe how freeing they are! I’ve traditionally used wired earbuds and had to constantly replace due to my cat eating the wire. I tried everything, including a bulky cord protector. Now I’m kicking myself for not going the wireless route and also for not sticking to the Apple brand! There’s little to no downtime to charges, so I’m able to listen constantly. Two things to look for, always check that your AirPods are connected and try not to block the path between them and your device. It picks back up from blockage though. Overall I’d say it’s one of the best investments, especially over nickel and diming with cheap replacements."
Apple AirPods with Charging Case (Wired),4.8,26820,Richard G.,3,10-Apr-21,"They are waaaaay overpriced ,They don’t really stay in my ears too well and the magnetic case gets loaded with metal shavings. I never knew I had so much metal in my pockets lol. Besides that it’s a great product . Very clear sound and pretty loud."
Apple AirPods with Charging Case (Wired),4.8,26820,Brooks Gallman,5,8-Apr-21,Only ear buds that don't hurt my ears after couple hours in use. Increases sound quality at least 50%. Hands free and hours of battery life on single charge.
Apple AirPods with Charging Case (Wired),4.8,26820,Rayna Dixon,5,30-May-21,Sound quality is great. Battery life real good
Apple AirPods with Charging Case (Wired),4.8,26820,Gedalya kish,1,17-Apr-21,The battery runs out very fast. Volume is very low.
Apple AirPods with Charging Case (Wired),4.8,26820,Josh Cason,1,14-Apr-21,There has to be a problem with the air pods that I purchased. The one for the right ear only has power for about 30 minutes before dying.
Apple AirPods with Charging Case (Wired),4.8,26820,Hailegiorgis,5,11-May-21,Quality
Apple AirPods with Charging Case (Wired),4.8,26820,Tattles,5,8-Apr-21,All good
Apple AirPods with Charging Case (Wired),4.8,26820,Joe Rubey,1,26-Apr-21,"They were good for about 3 months. Now they won't charge or connect. And customer service does nothing for you. Well except ask ""Have you tried plugging them in""? The 1 year warranty is non-existent, don't waste your money."
Apple AirPods with Charging Case (Wired),4.8,26820,Penny L.,1,30-Apr-21,"It has been 3 days and still haven’t connected these to my iPhone 8 Plus. Followed all directions and updated my phone software to 14.2, but still no connection. $120.00 not well spent."
Apple AirPods with Charging Case (Wired),4.8,26820,Hazel,1,22-May-21,"My airpods came broken and dirty, the right speaker would not work and it repulsed me to even touch them."
Apple AirPods with Charging Case (Wired),4.8,26820,Caryn,5,28-Apr-21,As specified!
Apple AirPods with Charging Case (Wired),4.8,26820,Glenn T.,1,8-Apr-21,Would not connect to iphone xs max. Retuned Amazon has item on the way back for over 10 days and then 7 days for refund
Apple AirPods with Charging Case (Wired),4.8,26820,Christa,5,15-Apr-21,My son loves them they work amazing
Apple AirPods with Charging Case (Wired),4.8,26820,Anonymous,4,20-Apr-21,Love it
Apple AirPods with Charging Case (Wired),4.8,26820,Kindle Customer,1,31-May-21,Don’t waste your money they’re trash
Apple AirPods with Charging Case (Wired),4.8,26820,Lili,5,14-May-21,"Sound quality is AMAZING, battery life last for awhile. Even if you use it all day at work."
Apple AirPods with Charging Case (Wired),4.8,26820,stacy,1,4-May-21,Only one AirPod works. The left side will not play. I tried troubleshooting but have had no luck.
Apple AirPods with Charging Case (Wired),4.8,26820,Cristiano Taylor,5,13-Apr-21,I love this. I check with Apple serial number and it is legitimate products
Apple AirPods with Charging Case (Wired),4.8,26820,XING,3,16-Apr-21,My opinion: if you don’t care the condition of the AirPod buy it ok. Because the prices on Amazon used items are good choice. For me I think just buy new item.
Apple AirPods with Charging Case (Wired),4.8,26820,Connor,3,10-May-21,"Worked pretty well for a year, but then the left side of my charging case just stopped charging the left airpod. I looked up anyway to fix it and sadly I cant find nothing."
Apple AirPods with Charging Case (Wired),4.8,26820,KIM,2,29-Apr-21,Stopped charging and won’t connect to iPhone
Apple AirPods with Charging Case (Wired),4.8,26820,Kourosh Foroughi,5,26-May-21,Love it
Apple AirPods with Charging Case (Wired),4.8,26820,gulkxar,5,2-May-21,Verry nise headphones thanks you
Apple AirPods with Charging Case (Wired),4.8,26820,Cosmo,2,2-May-21,There is a serious deteriorating bluetooth connection issue with iPhone (11 pro). It becomes more and more common after half year of use that iPhone shows the airpods are connected but the sound still goes to speaker; or there is no sounds in either airpods or speakers. It's unclear what's the issue. I typically have to try turn the bluetooth on and off several times before it's back to normal state.
Apple AirPods with Charging Case (Wired),4.8,26820,Marion,4,25-Apr-21,sometimes the sound weird but still good
Apple AirPods with Charging Case (Wired),4.8,26820,Rachel Mitchell,5,10-Apr-21,Love these but I’m sure the newest generation are even better! I am excited to try more!
Apple AirPods with Charging Case (Wired),4.8,26820,Jasmine,5,9-Apr-21,I love them!! They are really clear
Apple AirPods with Charging Case (Wired),4.8,26820,Fráncico cepeda,3,13-Apr-21,Excelente producto
Apple AirPods with Charging Case (Wired),4.8,26820,Shumaysah A,5,1-May-21,I like these a lot. The airpods last a long time but the case not so much. But that isn’t really a problem as the actual earpieces have great life.
Apple AirPods with Charging Case (Wired),4.8,26820,Jessica McGinnis,5,8-Apr-21,Love these Apple ear buds!!!
Apple AirPods with Charging Case (Wired),4.8,26820,Michael l,5,28-May-21,I like the non I love the audio quality. I like no I love how switches devices automatically so I don’t have too. I love the how quickly they charge. I love that the case itself holds at least two charges after its disconnected from charging cable.
Apple AirPods with Charging Case (Wired),4.8,26820,Kbedi,5,7-May-21,game changer. so easy to use and charge. love them
Apple AirPods with Charging Case (Wired),4.8,26820,Raul Gonzalez,5,24-May-21,Good
Apple AirPods with Charging Case (Wired),4.8,26820,Katrina,4,9-Apr-21,"I only bought these a year ago, and the battery life is starting to dwindle down to nothing, I am constantly having to charge it"
Apple AirPods with Charging Case (Wired),4.8,26820,Alyssa,5,20-Apr-21,Great !!
Apple AirPods with Charging Case (Wired),4.8,26820,Sasealia,1,12-Apr-21,Had them for a month and I always only use the right side so today I tried to use the left AirPod and it doesn’t work at all
Apple AirPods with Charging Case (Wired),4.8,26820,Dayana cardenas,5,8-Apr-21,Es muy útil y cómodo
Apple AirPods with Charging Case (Wired),4.8,26820,jimmy,5,13-May-21,"It has been used for half a year and everything is fine. My favorite design is that when you take the AirPods out of your ears, the music or video will pause while you listen to it. Put it back in your ear and it will play again."
Apple AirPods with Charging Case (Wired),4.8,26820,Lewis Gabe,5,18-May-21,It’s fire thank you
Apple AirPods with Charging Case (Wired),4.8,26820,Charles,5,29-May-21,Phone calls & Music.
Apple AirPods with Charging Case (Wired),4.8,26820,Andrea,4,20-May-21,i like them
Apple AirPods with Charging Case (Wired),4.8,26820,Tiana Fogle,5,8-May-21,Best product on amazon
Apple AirPods with Charging Case (Wired),4.8,26820,Zaven Melkonyan,1,25-Apr-21,The airpods didnt connect to my Iphone. It just keeps bleenking green light. I couldnt even reset it. I search in inetrnet for solution they said its defective.
Apple AirPods with Charging Case (Wired),4.8,26820,Devin,3,11-Apr-21,"This is a great product, only issue I had was the shipping. The AirPods had a fat factory label place right over the packaging, and this is supposed to be a gift so removing it was tedious. Also, they were shipped with no packing materials, free to move about the box. Thankfully no damage, other than that I highly recommend this product."
Apple AirPods with Charging Case (Wired),4.8,26820,Amber,5,29-Apr-21,Pretty good so far
Apple AirPods with Charging Case (Wired),4.8,26820,Mary Green,3,1-May-21,"My opinion is ok, you have to adjust it so many times to stay in the ear"
Apple AirPods with Charging Case (Wired),4.8,26820,Urban 231,5,26-Apr-21,"Typical apple product, nice design and work well."
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,1,12-May-21,I bought a used “good” condition pair of AirPods from the Amazon warehouse for my little cousin’s birthday and they are a mess😂. It’s laughable these are “good” condition they look bad like old and used. I tried to connect them to my iPhone to se if they worked since I’m gonna paint them anyway so could sea With them being not good looking but one of them didn’t even work. sending them back and just gonna pay the extra $30 for a brand new pair. At least Amazon had brand new ones at a good price
Apple AirPods with Charging Case (Wired),4.8,26820,Leo,1,10-May-21,"Extremely disappointed in this purchase. I ordered my first pair last year and they were perfect. Brand new, never used, fresh packaging. I lost both head phones , silly me, and decided to reorder to ensure I got the same product. Boy was I wrong. When I first opened the package I knew something was wrong. The box was dented and not covered in the standard Apple wrap. I open the AirPods and the first thing I noticed was the charging cord had a red stain on it and the right ear bud had ear wax on them. At this point I was curious as to if they were refurbished or fake. I clean them, flip open the case to begin connecting them and they say “Tash’s AirPods”...my names Leonah...still curious I connect them and was greater with the connection sound which followed by horrific static and the sound completely dropping from the right AirPod. Needless to say I will be returning these ASAP and going to the Apple store to buy a fresh pair."
Apple AirPods with Charging Case (Wired),4.8,26820,Alejandra,5,30-Apr-21,Increíbles... lo mejor
Apple AirPods with Charging Case (Wired),4.8,26820,Shawanda McNeil,5,16-May-21,My second pair. A very good price compared to other retailers.
Apple AirPods with Charging Case (Wired),4.8,26820,Whitney Enos,5,12-Apr-21,Gave as gifts to family! They are thrilled with them!
Apple AirPods with Charging Case (Wired),4.8,26820,Hayley,5,12-May-21,Amazing headphones. Good battery life and has amazing sound. This product also has good noise cancellation and is easy to set up. Went through the wash once and is still up and working perfectly.
Apple AirPods with Charging Case (Wired),4.8,26820,Miles Long,5,14-Apr-21,Works great
Apple AirPods with Charging Case (Wired),4.8,26820,Byron Castañeda,1,16-May-21,Producto malo Yo los compré para regalarlo y hasta hace unas semanas me avisaron que no servían
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,13-May-21,Love it!!!
Apple AirPods with Charging Case (Wired),4.8,26820,doc_t,5,8-Apr-21,One of the best purchases I made. It was a gift for my wife and she loves them
Apple AirPods with Charging Case (Wired),4.8,26820,Alyssa,5,7-Apr-21,Love them just what i wanted 💗
Apple AirPods with Charging Case (Wired),4.8,26820,Nikki Petrishe,3,12-Apr-21,"I use these to listen to music at work, and while on the phone."
Apple AirPods with Charging Case (Wired),4.8,26820,katelynn clouse,5,1-May-21,Works great; super convenient to use
Apple AirPods with Charging Case (Wired),4.8,26820,Sean mckay,5,25-May-21,great speed with hipping and authentic
Apple AirPods with Charging Case (Wired),4.8,26820,Birkin,1,15-Apr-21,"These will break if you drop them once. I’ve gotten two pairs and both immediately had problems after being dropped probably only 3 feet one time. It started with one headphone both times, sound quality and volume began to get worse and worse until it was literally just a rattling piece of metal in an ugly shell. Totally unusable, these will not last more than a year. I understand the appeal to buy Apple products, that’s why I have an iPhone, Apple Watch, and had two pairs of AirPods. But this product is just so absolutely low quality, please save your money and just do a quick search for some better headphones. There are plenty EarPods better than AirPods at the same price range."
Apple AirPods with Charging Case (Wired),4.8,26820,Hunter Bradley,5,9-May-21,Great for all uses
Apple AirPods with Charging Case (Wired),4.8,26820,Leena,5,11-May-21,They work great and have worked great since Christmas! I’m very pleased with this purchase. I love how you can even text people by saying “hey Siri” when you have your earpod in instead of having to say it to your phone.
Apple AirPods with Charging Case (Wired),4.8,26820,Danna,5,7-May-21,"Funcionan perfectamente, lo único es que no son AirPods 2da generación, son de la primera pero están en perfecto estado y funcionamiento."
Apple AirPods with Charging Case (Wired),4.8,26820,Ania Vale,5,29-May-21,Magnifico
Apple AirPods with Charging Case (Wired),4.8,26820,Jaxon Faulkner,4,24-May-21,Very good sound quality but the case gets scratched easily. Also I think my case battery is defective.
Apple AirPods with Charging Case (Wired),4.8,26820,reviewmaster,5,8-May-21,Worked perfect as expected
Apple AirPods with Charging Case (Wired),4.8,26820,Venise Jean-joseph,5,28-Apr-21,I love it..
Apple AirPods with Charging Case (Wired),4.8,26820,Daniel M.,5,23-Apr-21,Bought these for my wife. She loves them!
Apple AirPods with Charging Case (Wired),4.8,26820,Edwin,5,25-May-21,They are very Quality so far I got 5
Apple AirPods with Charging Case (Wired),4.8,26820,Adolfo,5,28-Apr-21,"Tuve miedo por algunas reseñas Pero llegó excelente En cuanto a los auriculares, están buenísimos"
Apple AirPods with Charging Case (Wired),4.8,26820,klolegreen,3,8-May-21,It was a new product unfortunately it didnt work with my airpods
Apple AirPods with Charging Case (Wired),4.8,26820,Jaime F.,5,23-Apr-21,"Apple has way better earphones than samsung, ill give it to them. Bought them for my note 20 ultra and they work just great. Package came enterily closed and new. They work perfect."
Apple AirPods with Charging Case (Wired),4.8,26820,Nancy Williams,5,20-May-21,The sound quality was good and battery life was long.
Apple AirPods with Charging Case (Wired),4.8,26820,Aj E.,1,3-May-21,"Every time I listen to music, it’s loud and clear but when I get a call there’s a crackling sound"
Apple AirPods with Charging Case (Wired),4.8,26820,Joes girl,5,1-Jun-21,I like them. Brand new sealed in box. Comes with everything. They work well and have been using them since the buy in June 2020
Apple AirPods with Charging Case (Wired),4.8,26820,Kashmere,1,5-May-21,"The speaker went out , I can hear but the person couldn’t hear me"
Apple AirPods with Charging Case (Wired),4.8,26820,Ashleey,5,23-May-21,The sound is great the battery life is amazing I am so happy I purchased this you won’t regret it best part it came the next day
Apple AirPods with Charging Case (Wired),4.8,26820,sem,4,9-Apr-21,I like sound quality and battery life
Apple AirPods with Charging Case (Wired),4.8,26820,Tiffany Jenkins,5,25-Apr-21,Nice
Apple AirPods with Charging Case (Wired),4.8,26820,Hayley wallen,5,7-Apr-21,"I honestly thought it wasn’t going to be a big deal having these, but these are now my favorite headphones I have! The sound quality is awesome and has good noice cancellation. The battery life is really good and lasting as well!"
Apple AirPods with Charging Case (Wired),4.8,26820,Sado M,5,21-May-21,It works great and worths the price.
Apple AirPods with Charging Case (Wired),4.8,26820,Priscilla,5,18-May-21,I don't understand the reviews that state this product is fake or used. I've bought two of them on two separate occasion brand new. I've had them check for authenticity and both of them have passed.
Apple AirPods with Charging Case (Wired),4.8,26820,Matt Polkiewicz,2,10-Apr-21,"The product itself is great, my only complaint is that it’s completely disposable. The batteries will die after 2 years of use and there’s no way to get them serviced."
Apple AirPods with Charging Case (Wired),4.8,26820,yajahira soto,5,10-May-21,Bueno
Apple AirPods with Charging Case (Wired),4.8,26820,Carolina,5,7-May-21,Es original! Me encantan. El precio es lo máximo.
Apple AirPods with Charging Case (Wired),4.8,26820,Kimberly King,5,27-May-21,So far so good I really like my pods fast shipping easy set up
Apple AirPods with Charging Case (Wired),4.8,26820,Laura D,5,28-May-21,Why didn’t I get these sooner? 🤦🏻‍♀️
Apple AirPods with Charging Case (Wired),4.8,26820,Karolyn Evans,1,29-May-21,"Horrible. Absolutely terrible. Definitely NOT worth the money. One works, one does not."
Apple AirPods with Charging Case (Wired),4.8,26820,Valyncea Marion,5,14-Apr-21,I love them and yes they are the real deal of Apple they are perfect I don’t know why I never bought them along time ago. Great quality
Apple AirPods with Charging Case (Wired),4.8,26820,Bradley,5,10-May-21,"These are VERY good wireless in ear headphones. They were bought as a gift and my son is VERY happy with the battery life and the sound. My only complaint is that I could've gotten cheaper ones with the same features, BUT he's 15 and wanted name brand. The only reason I'm giving 4 stars is due to price."
Apple AirPods with Charging Case (Wired),4.8,26820,Tony G.,2,12-Apr-21,Contacted Apple because the microhone in the left airpod stopped working after 5 months. Chat took an hour to find out they want me to drive 60 mile round trip to a repair center. I am buying a non-Apple product to replace them.
Apple AirPods with Charging Case (Wired),4.8,26820,Stephanie,2,12-May-21,"They die fairly easy, I believe it’s been almost a year if not a year since I’ve had these and now they won’t even charge properly. I probably should’ve just ordered some from Apple their selves"
Apple AirPods with Charging Case (Wired),4.8,26820,john doe,1,28-May-21,"Amazing Bluetooth capabilities, if you want to spend $150 for earbuds that can’t connect to your devices via Bluetooth (you know step one of making ajrpods) I highly recommend these amazing products! Apple really outdoes themselves time and time again with the quality of there items. Only a few major problems with everything they produce! Outstanding work from the tech gurus!"
Apple AirPods with Charging Case (Wired),4.8,26820,tony fullington,2,25-May-21,Fall out of your ears too easy.
Apple AirPods with Charging Case (Wired),4.8,26820,e,5,22-May-21,Synced easily with a Samsung phone. Happy with sound and use.
Apple AirPods with Charging Case (Wired),4.8,26820,clintasaurus,5,20-Apr-21,"This is a wonderful product that I am very impressed with. I usually HATE Apple, but... *Connects flawlessly to my iPhone. Bat life seems decent. *Sound quality is great (more than just great) *Works beautifully with the Pandora app. *will take calls seamlessly and resume music afterward. *The earbuds fit & stay in well enough to go rucking for several hours. *Feels like a quality product that was well made and thought out."
Apple AirPods with Charging Case (Wired),4.8,26820,Austin,5,16-Apr-21,"They were brand new and a lot cheaper than Apple was selling them for (I bought them on sale). I use them most days. These are my second pair of AirPods. They only last about 18 months or so before they don't hold a charge long enough to be useable. The updates with Big Sur and iOS 14 made them even better since they automatically switch devices depending on where sound is playing. Sadly, this isn't perfect and the AirPods will favor my iPhone over my MacBook Air and they will automatically connect to my phone first when I have something playing on my computer."
Apple AirPods with Charging Case (Wired),4.8,26820,ChrisF,5,25-May-21,Great system for listening to music and audible books while exercising.
Apple AirPods with Charging Case (Wired),4.8,26820,Joe Meyers,2,21-May-21,"They fall out constantly, battery life is ridiculously short, and connecting to my Galaxy or IPHONE is near impossible at times??? Won't purchase again."
Apple AirPods with Charging Case (Wired),4.8,26820,April,2,22-May-21,"I bought these for the bluetooth mic aspect. I had a lot of trouble connecting them to my HP laptops. Sometimes they connected easily, sometimes the did not. Often they would ""pair"" but not connect and I would have to dink around with the settings for hours sometimes to make them work. This was not an issue I have had with other brands, just these. The main issue however is I bought them to use as wireless microphone and they worked great for 6 months, then they got all staticky and the sound quality eventually made them unusable. I tried to clean them but that didn't help."
Apple AirPods with Charging Case (Wired),4.8,26820,Paige,1,3-May-21,Had to replace my original AirPods that worked great but they were stolen. Got the new ones and only one earbud works. Super disappointed.
Apple AirPods with Charging Case (Wired),4.8,26820,lizzy,5,22-May-21,It was exactly what I was looking for.
Apple AirPods with Charging Case (Wired),4.8,26820,AreJay,1,31-May-21,These WERE amazing!! Then out of no where the left microphone stopped working and no one could hear me. Then a few months later the right microphone stopped working and I couldn’t use them to talk to anyone but I could still listen to music. NOW both have completely stopped working and I can’t use them to talk on the phone and I can’t even listen to music on them anymore. ABSOLUTE garbage for 150 bucks!! Buyer beware and look elsewhere.
Apple AirPods with Charging Case (Wired),4.8,26820,Kristy Moreira,5,26-May-21,Llegaron perfecto y antes de lo esperado 😍
Apple AirPods with Charging Case (Wired),4.8,26820,ANTOINETTE QUAYSON,5,12-May-21,i love it
Apple AirPods with Charging Case (Wired),4.8,26820,Felix,5,17-May-21,excelentes
Apple AirPods with Charging Case (Wired),4.8,26820,EH,5,20-May-21,I lover how they switch between my devices and calls automatically!
Apple AirPods with Charging Case (Wired),4.8,26820,Tony,5,20-May-21,Great Item. No problems . It's the correct model number and are genuine. They do what they say they do.
Apple AirPods with Charging Case (Wired),4.8,26820,franseska,5,27-Apr-21,It's was a gift works great and they love it
Apple AirPods with Charging Case (Wired),4.8,26820,Allen,5,26-Apr-21,I love them
Apple AirPods with Charging Case (Wired),4.8,26820,fleeting time,1,19-May-21,"No, sometimes the link does not respond, and the power will be cut off. I can’t see how much power there is. The sound quality is not very good either."
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,1,21-May-21,This product is defective. It did not connect at all to any device. I bought even though previous reviews suggested they were defective. As I live outside the USA it would cost double to return it so I guess that’s my loss.
Apple AirPods with Charging Case (Wired),4.8,26820,LEONARDO HERRERA,5,25-Apr-21,Excellent
Apple AirPods with Charging Case (Wired),4.8,26820,Riley T.,1,30-May-21,"I am incredibly disappointed in the product I received. The case was on top of all the bubble wrap, and the left airpod doesn’t even work. It always manages to die within a minute of me taking it out of the charging case."
Apple AirPods with Charging Case (Wired),4.8,26820,TF,2,9-Apr-21,"Charging case was broken somehow; right side never charged right AirPod. The right AirPod was destroyed as well, perhaps water damaged. So I really spent over $100 for one working AirPod and a damaged charging case"
Apple AirPods with Charging Case (Wired),4.8,26820,Mary S.,5,11-May-21,I love everything about these airpods!
Apple AirPods with Charging Case (Wired),4.8,26820,Marcus B. Vines,5,7-Apr-21,So far so good.
Apple AirPods with Charging Case (Wired),4.8,26820,Aparna Sundar,1,14-May-21,Cap of one headphone fell off and Apple refused to replace after telling me they would. Terrible
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,17-Apr-21,Work great with my devices
Apple AirPods with Charging Case (Wired),4.8,26820,Luke,5,30-May-21,Love it
Apple AirPods with Charging Case (Wired),4.8,26820,Jared Michael Dobson,5,17-Apr-21,Very nice 👍
Apple AirPods with Charging Case (Wired),4.8,26820,WinterClover,1,30-Apr-21,Had these less for six months and the battery life was maybe 2 hours. After owning them less than 10 months the left AirPod died and never turned back on. Don’t waste your money on these likely knock-offs!
Apple AirPods with Charging Case (Wired),4.8,26820,Steven,4,2-Jun-21,They’re airpods
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,11-Apr-21,"Cordless, not bulky, fits in ears"
Apple AirPods with Charging Case (Wired),4.8,26820,norman lopez,5,9-Apr-21,Can’t ever go wrong with airpods
Apple AirPods with Charging Case (Wired),4.8,26820,Deirdre,5,12-Apr-21,"It was a gift for my daughter and she says “it has excellent battery life, amazing sound quality, quick charging, and all around just perfect!”"
Apple AirPods with Charging Case (Wired),4.8,26820,JW,5,24-Apr-21,"I was concerned, but these are new, genuine Apple Air Pods."
Apple AirPods with Charging Case (Wired),4.8,26820,Trang Nguyen,5,11-Apr-21,Good
Apple AirPods with Charging Case (Wired),4.8,26820,Roman,5,24-May-21,You do not need to make research reed review etc. Just go to the store and buy Apple product. Thanks Apple for the best products on market. If you do not believe just try something else.
Apple AirPods with Charging Case (Wired),4.8,26820,Deshounn Beverly,5,19-Apr-21,The noise was being kept out when I first got them now it's like the sound volume has went down alot
